recency,history,mens,womens,newbie,target,treatment,log_history,spending_intensity,is_unisex_buyer,digital_newbies,digital_veterans,urban_web_user,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web
12,48.6,0,1,1,0,1,3.903990833730882,3.7384615384615385,0,1,0,1,0,1,0,1
10,29.99,1,0,0,0,1,3.433664571799657,2.726363636363636,0,0,1,1,0,1,0,1
10,110.84,1,0,0,0,1,4.7170692784855,10.076363636363636,0,0,0,0,1,0,1,0
11,641.78,1,1,1,0,1,6.465802519502522,53.48166666666666,1,1,0,1,0,1,0,1
10,399.85,1,1,1,1,1,5.993587292488961,36.35,1,1,0,0,1,0,0,1
3,29.99,1,0,1,0,1,3.433664571799657,7.4975,0,0,0,0,1,0,1,0
10,435.03,0,1,0,1,1,6.077711048321367,39.54818181818182,0,0,0,0,0,0,0,0
4,345.16,0,1,0,0,1,5.846901095916629,69.03200000000001,0,0,1,0,0,0,0,1
6,64.34,1,0,0,1,1,4.179604406172924,9.191428571428572,0,0,1,1,0,1,0,1
2,114.42,0,1,0,1,1,4.7485776492828204,38.14,0,0,1,1,0,1,0,1
2,41.89,0,1,0,0,1,3.758638698528789,13.963333333333333,0,0,0,0,0,1,1,0
6,323.44,0,1,0,0,1,5.782100619202144,46.205714285714286,0,0,0,0,0,1,0,0
2,64.61,1,0,1,0,1,4.1837281233567865,21.536666666666665,0,0,0,0,0,1,1,0
10,895.55,1,1,1,0,1,6.798554063938373,81.41363636363636,1,1,0,1,0,1,0,1
2,267.62,0,1,0,0,1,5.593297741480929,89.20666666666666,0,0,1,1,0,1,0,1
1,265.69,0,1,0,1,1,5.586086935171916,132.845,0,0,1,0,0,0,0,1
2,64.37,1,0,1,1,1,4.180063437624638,21.456666666666667,0,1,0,1,0,1,0,1
10,145.12,1,0,0,0,1,4.984428201927082,13.192727272727273,0,0,0,0,0,0,1,0
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,0,0,0,1,0,1,0
7,350.09,1,0,0,0,1,5.861042600854784,43.76125,0,0,0,0,0,0,0,0
10,386.67,1,0,0,0,1,5.960154462265867,35.151818181818186,0,0,1,0,1,0,0,1
1,37.55,0,1,0,0,1,3.6519561000093383,18.775,0,0,0,0,1,0,1,0
1,683.2,0,1,1,0,1,6.528250272543504,341.6,0,0,0,0,1,0,0,0
2,985.22,1,1,1,1,1,6.893879453446489,328.4066666666667,1,0,0,0,0,1,0,0
1,190.36,1,0,0,0,1,5.2541564707622666,95.18,0,0,0,0,1,0,1,0
2,101.87,0,1,1,1,1,4.6334660551429385,33.95666666666667,0,1,0,1,0,1,0,1
11,335.05,1,0,1,0,1,5.817259958415975,27.920833333333334,0,1,0,0,1,0,0,1
10,51.01,1,0,0,0,1,3.9514360077849813,4.637272727272727,0,0,1,0,1,0,0,1
7,149.32,0,1,1,0,1,5.01276635510521,18.665,0,0,0,0,0,0,1,0
2,142.22,1,0,0,0,1,4.964381909578794,47.406666666666666,0,0,1,0,0,0,0,1
1,405.78,1,0,1,0,1,6.008272498757349,202.89,0,0,0,0,0,1,1,0
5,82.25,0,1,0,0,1,4.421848128860553,13.708333333333334,0,0,1,1,0,1,0,1
1,86.91,1,0,0,0,1,4.476313563863087,43.455,0,0,1,0,0,0,0,1
10,69.97,0,1,1,0,1,4.262257252536892,6.36090909090909,0,0,0,0,1,0,1,0
1,515.23,1,1,1,0,1,6.246552402604697,257.615,1,0,0,0,0,0,0,0
7,139.04,1,0,1,0,1,4.941928096086465,17.38,0,1,0,0,1,0,0,1
6,29.99,0,1,0,0,1,3.433664571799657,4.284285714285714,0,0,0,0,0,1,1,0
3,505.12,0,1,1,0,1,6.226773795321063,126.28,0,0,0,0,0,1,1,0
1,82.07,0,1,0,0,1,4.41968362585098,41.035,0,0,1,0,0,0,0,1
10,73.21,1,0,0,0,1,4.306898911982042,6.655454545454545,0,0,0,0,0,0,1,0
2,227.76,0,1,0,1,1,5.4326734190471155,75.92,0,0,0,0,1,0,1,0
6,209.49,1,1,1,0,1,5.349438146055751,29.927142857142858,1,1,0,1,0,1,0,1
9,386.84,0,1,0,0,1,5.960592883440895,38.684,0,0,0,0,0,1,1,0
9,126.49,0,1,0,0,1,4.8480379301500305,12.649,0,0,0,0,1,0,1,0
10,660.8,1,0,1,0,1,6.4949633954875114,60.07272727272727,0,0,0,0,0,1,1,0
9,183.92,0,1,0,0,1,5.219923299120024,18.392,0,0,0,0,1,0,1,0
6,281.33,1,0,0,0,1,5.643076599538806,40.19,0,0,0,0,0,1,1,0
3,183.88,1,0,1,0,1,5.219706965966125,45.97,0,0,0,0,1,0,1,0
5,611.62,0,1,1,0,1,6.417744841596732,101.93666666666667,0,0,0,0,1,0,0,0
7,46.15,0,1,1,0,1,3.8533340090794663,5.76875,0,0,0,0,1,0,1,0
9,303.04,0,1,0,0,1,5.71715927169784,30.304000000000002,0,0,0,0,0,1,1,0
1,369.86,1,0,0,0,1,5.915824632899237,184.93,0,0,0,0,1,0,1,0
1,471.66,0,1,0,0,1,6.15837631395214,235.83,0,0,0,0,0,0,0,0
10,43.31,0,1,1,0,1,3.7912103852113983,3.9372727272727275,0,0,0,0,0,1,1,0
1,232.98,1,0,1,0,1,5.455235641619455,116.49,0,0,0,0,0,1,0,0
1,126.91,0,1,1,1,1,4.8513268916113015,63.455,0,1,0,0,0,0,0,1
10,109.59,0,1,1,0,1,4.705829669087269,9.962727272727273,0,1,0,0,0,0,0,1
2,31.73,1,0,0,0,1,3.4882920885130893,10.576666666666666,0,0,1,1,0,1,0,1
5,168.74,0,1,1,0,1,5.134267854541531,28.123333333333335,0,1,0,1,0,1,0,1
1,70.09,1,0,0,0,1,4.263946679941392,35.045,0,0,1,0,1,0,0,1
4,51.87,0,1,0,0,1,3.9678360702473587,10.373999999999999,0,0,1,1,0,1,0,1
1,75.91,0,1,1,0,1,4.342635907068963,37.955,0,1,0,0,1,0,0,1
5,74.53,1,0,1,0,1,4.324529928325356,12.421666666666667,0,0,0,0,1,0,1,0
11,329.95,1,0,1,0,1,5.801967306564932,27.495833333333334,0,1,0,0,1,0,0,1
3,389.01,1,0,0,0,1,5.966172379820607,97.2525,0,0,1,0,1,0,0,1
7,29.99,1,0,0,1,1,3.433664571799657,3.74875,0,0,1,0,1,0,0,1
4,483.93,1,1,0,0,1,6.184004550624014,96.786,1,0,1,0,0,0,0,1
11,29.99,0,1,1,0,1,3.433664571799657,2.4991666666666665,0,1,0,0,1,0,0,1
2,54.94,1,0,0,0,1,4.024279687773814,18.313333333333333,0,0,0,0,1,0,1,0
3,212.28,1,0,0,0,1,5.362605856430399,53.07,0,0,0,0,0,0,1,0
3,310.71,1,0,0,1,1,5.742073268388924,77.6775,0,0,1,0,1,0,0,1
3,169.71,0,1,1,0,1,5.139966210392662,42.4275,0,1,0,1,0,1,0,1
9,476.26,1,0,0,0,1,6.16806141576507,47.626,0,0,0,0,1,0,0,0
4,110.72,1,0,1,0,1,4.715995741076976,22.144,0,0,0,0,1,0,1,0
6,110.02,1,0,0,0,1,4.709710365262016,15.717142857142857,0,0,0,0,1,0,1,0
8,158.14,1,0,0,0,1,5.069784317949389,17.571111111111108,0,0,0,0,0,0,1,0
3,29.99,0,1,1,1,1,3.433664571799657,7.4975,0,0,0,0,0,1,1,0
11,557.17,1,0,1,0,1,6.324663575480238,46.43083333333333,0,1,0,0,1,0,0,1
12,349.55,0,1,0,0,1,5.859503349652977,26.888461538461538,0,0,1,0,0,0,0,1
3,282.99,1,1,0,0,1,5.648939026273669,70.7475,1,0,1,0,1,0,0,1
5,96.08,1,0,0,0,1,4.5755353808584,16.013333333333332,0,0,1,0,1,0,0,1
6,277.23,1,0,1,0,1,5.628448109764594,39.604285714285716,0,0,0,0,0,0,1,0
10,76.38,0,1,1,0,1,4.348728349272367,6.943636363636363,0,1,0,1,0,1,0,1
4,113.52,1,0,1,0,1,4.740749480229915,22.704,0,0,0,0,1,0,1,0
9,437.94,1,0,0,0,1,6.084362729474712,43.794,0,0,0,0,0,1,1,0
1,74.54,1,0,0,1,1,4.324662317284311,37.27,0,0,0,0,0,0,1,0
9,444.97,1,1,0,0,1,6.10025168518371,44.497,1,0,1,0,1,0,0,1
1,550.47,0,1,1,0,1,6.31258744011516,275.235,0,0,0,0,0,1,1,0
1,75.06,0,1,0,0,1,4.331522502500114,37.53,0,0,1,1,0,1,0,1
7,285.43,0,1,0,0,1,5.65749417820409,35.67875,0,0,1,0,1,0,0,1
4,148.02,1,0,0,0,1,5.004080525125581,29.604000000000003,0,0,1,0,1,0,0,1
8,29.99,1,0,1,0,1,3.433664571799657,3.332222222222222,0,1,0,1,0,1,0,1
9,173.46,1,0,0,0,1,5.161695489005073,17.346,0,0,0,0,1,0,1,0
8,97.07,0,1,0,0,1,4.585681509404229,10.785555555555554,0,0,0,0,0,0,1,0
9,256.82,0,1,0,0,1,5.5522616670149585,25.682,0,0,0,0,0,1,1,0
2,1493.6,0,1,1,1,1,7.3096138914961895,497.8666666666666,0,0,0,0,1,0,0,0
5,90.67,1,0,0,0,1,4.518195171973685,15.111666666666666,0,0,1,1,0,1,0,1
7,65.49,1,0,1,0,1,4.197051560414364,8.18625,0,1,0,0,0,0,0,1
11,29.99,0,1,1,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,1,0,1,0
2,227.46,1,0,0,0,1,5.431361140305801,75.82000000000001,0,0,1,1,0,1,0,1
4,30.88,1,0,1,0,1,3.461978853922014,6.176,0,1,0,1,0,1,0,1
6,71.99,0,1,1,0,1,4.2903224454635405,10.284285714285714,0,0,0,0,0,0,1,0
8,262.81,0,1,0,1,1,5.575229147070429,29.20111111111111,0,0,1,1,0,1,0,1
9,278.52,0,1,1,0,1,5.633073846385746,27.851999999999997,0,1,0,1,0,1,0,1
9,41.89,0,1,1,0,1,3.758638698528789,4.189,0,0,0,0,1,0,1,0
12,176.87,1,0,0,0,1,5.1810529463873864,13.605384615384615,0,0,0,0,0,1,1,0
2,801.12,0,1,1,0,1,6.687258222608833,267.04,0,0,0,0,0,1,1,0
12,247.57,1,1,0,0,1,5.51572449601031,19.043846153846154,1,0,1,1,0,1,0,1
8,594.29,0,1,1,0,1,6.389048681765271,66.03222222222222,0,0,0,0,0,1,0,0
4,266.99,1,0,0,0,1,5.590949666381857,53.398,0,0,0,0,1,0,0,0
11,30.72,1,0,1,0,1,3.456947396766647,2.56,0,1,0,1,0,1,0,1
10,358.92,1,0,1,0,1,5.885881784532917,32.62909090909091,0,0,0,0,1,0,1,0
7,577.36,0,1,1,0,1,6.360196512159925,72.17,0,1,0,1,0,1,0,1
1,300.96,1,0,1,0,1,5.710294558271424,150.48,0,0,0,0,0,1,1,0
2,29.99,0,1,0,0,1,3.433664571799657,9.996666666666666,0,0,0,0,0,0,1,0
3,29.99,0,1,1,1,1,3.433664571799657,7.4975,0,1,0,0,1,0,0,1
3,97.57,0,1,1,0,1,4.590766955677347,24.3925,0,0,0,0,1,0,1,0
4,451.8,1,0,0,0,1,6.115450526888973,90.36,0,0,0,0,0,1,0,0
9,61.11,1,0,0,0,1,4.128907006571212,6.111,0,0,1,1,0,1,0,1
1,472.82,0,1,0,0,1,6.160827502737544,236.41,0,0,1,0,1,0,0,1
7,55.35,1,0,1,0,1,4.031582240485785,6.91875,0,0,0,0,0,1,1,0
4,211.93,1,1,0,0,1,5.360963473198307,42.386,1,0,0,0,1,0,1,0
3,54.26,0,1,0,1,1,4.01204931949527,13.565,0,0,1,1,0,1,0,1
3,259.28,0,1,0,1,1,5.561757974626783,64.82,0,0,1,1,0,1,0,1
10,146.5,1,0,1,0,1,4.993828175779875,13.318181818181818,0,0,0,0,0,1,1,0
11,129.2,1,0,1,0,1,4.869071729774468,10.766666666666666,0,1,0,0,1,0,0,1
11,39.34,0,1,1,0,1,3.697343532526066,3.2783333333333338,0,1,0,0,1,0,0,1
3,126.52,0,1,1,0,1,4.848273215041905,31.63,0,0,0,0,0,1,1,0
6,149.54,1,0,1,0,1,5.0142288296063855,21.36285714285714,0,1,0,0,1,0,0,1
5,47.12,0,1,1,0,1,3.873697891106478,7.853333333333333,0,0,0,0,0,1,1,0
2,29.99,1,0,1,0,1,3.433664571799657,9.996666666666666,0,0,0,0,1,0,1,0
10,85.07,0,1,0,0,1,4.455160918661383,7.733636363636363,0,0,0,0,0,0,1,0
4,115.36,1,0,0,0,1,4.756688833627001,23.072,0,0,1,1,0,1,0,1
9,95.13,0,1,0,0,1,4.565701442077724,9.513,0,0,1,0,1,0,0,1
6,363.09,0,1,0,0,1,5.89740108982207,51.87,0,0,0,0,0,1,0,0
4,117.62,0,1,0,0,1,4.775925106410581,23.524,0,0,0,0,0,0,1,0
9,166.01,0,1,0,0,1,5.118053690863526,16.601,0,0,1,0,1,0,0,1
1,189.22,0,1,1,1,1,5.24818129705424,94.61,0,0,0,0,0,0,1,0
10,133.85,0,1,1,0,1,4.904163049585739,12.168181818181818,0,0,0,0,1,0,1,0
9,73.32,1,0,1,0,1,4.308380094505583,7.331999999999999,0,1,0,1,0,1,0,1
11,29.99,1,0,1,0,1,3.433664571799657,2.4991666666666665,0,1,0,0,1,0,0,1
1,1051.53,0,1,1,0,1,6.958952068713263,525.765,0,0,0,0,0,1,1,0
3,217.82,1,0,0,0,1,5.388249474048644,54.455,0,0,0,0,1,0,1,0
1,345.66,1,0,0,0,1,5.848344472513165,172.83,0,0,0,0,1,0,1,0
12,435.15,1,1,0,1,1,6.077986220879228,33.473076923076924,1,0,0,0,0,1,1,0
4,258.84,0,1,1,0,1,5.560066056973313,51.767999999999994,0,0,0,0,1,0,0,0
1,582.1,0,1,1,0,1,6.368358698228111,291.05,0,1,0,1,0,1,0,1
2,659.89,0,1,1,0,1,6.493587411479804,219.96333333333334,0,0,0,0,1,0,1,0
3,69.65,0,1,0,1,1,4.257738109130536,17.4125,0,0,0,0,0,1,1,0
6,59.66,0,1,1,0,1,4.105284502260435,8.522857142857143,0,1,0,1,0,1,0,1
10,29.99,0,1,0,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,0,1,0
9,233.92,1,1,1,0,1,5.459245030654318,23.392,1,1,0,1,0,1,0,1
2,82.65,1,0,1,0,1,4.426641427432833,27.55,0,1,0,0,1,0,0,1
6,819.58,1,1,1,0,1,6.710011407300643,117.08285714285715,1,0,0,0,1,0,0,0
1,46.0,0,1,1,0,1,3.8501476017100584,23.0,0,0,0,0,0,1,1,0
9,120.19,1,0,0,0,1,4.797359561980396,12.019,0,0,1,1,0,1,0,1
8,386.19,1,1,1,0,1,5.958915528622633,42.91,1,1,0,1,0,1,0,1
12,267.99,0,1,1,0,1,5.594674204189652,20.614615384615384,0,1,0,1,0,1,0,1
3,48.33,0,1,0,0,1,3.8985324152456466,12.0825,0,0,0,0,0,1,1,0
1,78.51,1,0,1,0,1,4.375882799913392,39.255,0,1,0,1,0,1,0,1
4,154.85,1,0,0,0,1,5.048894006213346,30.97,0,0,0,0,0,1,1,0
3,1167.93,1,1,1,0,1,7.063844079439654,291.9825,1,1,0,0,0,0,0,1
2,111.03,1,0,0,0,1,4.7187666925706315,37.01,0,0,0,0,0,1,1,0
3,230.84,1,1,1,0,1,5.446047478572372,57.71,1,1,0,1,0,1,0,1
4,632.68,0,1,1,1,1,6.451544095156025,126.53599999999999,0,0,0,0,1,0,1,0
1,168.11,0,1,0,0,1,5.130549390761593,84.055,0,0,1,0,1,0,0,1
6,87.59,1,0,1,0,1,4.484018984423941,12.512857142857143,0,0,0,0,1,0,1,0
1,55.88,0,1,1,0,1,4.040943785494986,27.94,0,1,0,1,0,1,0,1
2,156.67,0,1,0,0,1,5.06050424124939,52.22333333333333,0,0,0,0,0,0,1,0
8,50.83,0,1,1,1,1,3.947969132201615,5.647777777777778,0,0,0,0,1,0,1,0
5,204.34,1,1,0,0,1,5.324667141870819,34.056666666666665,1,0,1,1,0,1,0,1
6,47.73,1,0,1,0,1,3.8862948568554145,6.8185714285714285,0,1,0,0,0,0,0,1
1,454.9,0,1,0,0,1,6.122273487219395,227.45,0,0,0,0,0,0,0,0
9,174.64,0,1,1,0,1,5.168436445693517,17.464,0,1,0,1,0,1,0,1
6,274.9,0,1,1,0,1,5.62003848122324,39.271428571428565,0,0,0,0,1,0,0,0
9,329.72,0,1,1,1,1,5.8012720959334585,32.972,0,1,0,0,1,0,0,1
3,83.72,0,1,0,0,1,4.439351701293151,20.93,0,0,0,0,0,1,1,0
7,29.99,0,1,0,0,1,3.433664571799657,3.74875,0,0,0,0,1,0,1,0
12,286.71,1,0,0,0,1,5.661953028382361,22.05461538461538,0,0,0,0,0,0,0,0
10,63.59,0,1,0,0,1,4.168059600044382,5.780909090909091,0,0,1,1,0,1,0,1
11,34.61,0,1,0,0,1,3.5726264972896864,2.8841666666666668,0,0,1,0,1,0,0,1
6,311.37,0,1,0,0,1,5.7441883826244515,44.48142857142857,0,0,1,1,0,1,0,1
6,192.22,0,1,1,0,1,5.263829436089363,27.46,0,0,0,0,0,1,1,0
3,59.91,1,0,0,0,1,4.109397364848393,14.9775,0,0,0,0,0,1,1,0
1,607.61,1,1,1,0,1,6.411177668481348,303.805,1,0,0,0,0,1,0,0
2,145.62,0,1,1,0,1,4.98784420579544,48.54,0,0,0,0,0,1,1,0
6,454.35,0,1,0,1,1,6.121066354013828,64.90714285714286,0,0,0,0,1,0,0,0
6,29.99,1,0,1,0,1,3.433664571799657,4.284285714285714,0,1,0,1,0,1,0,1
6,29.99,1,0,0,0,1,3.433664571799657,4.284285714285714,0,0,0,0,1,0,1,0
6,29.99,0,1,0,1,1,3.433664571799657,4.284285714285714,0,0,1,1,0,1,0,1
3,541.39,1,1,1,0,1,6.295985299878059,135.3475,1,1,0,1,0,1,0,1
9,105.69,0,1,1,0,1,4.66992743320337,10.568999999999999,0,0,0,0,1,0,1,0
12,33.74,1,0,1,0,1,3.5478917608129588,2.5953846153846154,0,1,0,1,0,1,0,1
1,354.59,1,0,0,0,1,5.873778381759519,177.295,0,0,0,0,1,0,1,0
6,435.55,1,0,0,0,1,6.0789029162568164,62.221428571428575,0,0,0,0,0,1,0,0
3,29.99,1,0,1,0,1,3.433664571799657,7.4975,0,0,0,0,0,1,1,0
1,93.89,1,0,0,0,1,4.552718325985667,46.945,0,0,0,0,0,1,1,0
1,29.99,1,0,0,0,1,3.433664571799657,14.995,0,0,1,0,0,0,0,1
10,103.77,1,0,0,1,1,4.651767471364874,9.433636363636364,0,0,1,0,1,0,0,1
1,263.36,1,0,1,0,1,5.577311810602252,131.68,0,1,0,0,0,0,0,1
8,563.34,0,1,1,0,1,6.335656906744333,62.593333333333334,0,1,0,0,1,0,0,1
11,216.36,0,1,0,1,1,5.3815549651180925,18.03,0,0,0,0,1,0,1,0
7,384.15,1,0,0,0,1,5.953632868798975,48.01875,0,0,1,0,1,0,0,1
9,150.25,0,1,1,0,1,5.018934096910951,15.025,0,1,0,0,1,0,0,1
9,29.99,1,0,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
9,181.71,0,1,0,0,1,5.207900196423574,18.171,0,0,1,1,0,1,0,1
5,104.5,1,0,0,0,1,4.658710952916121,17.416666666666668,0,0,0,0,1,0,1,0
6,206.11,1,1,0,0,1,5.33325005308806,29.444285714285716,1,0,1,1,0,1,0,1
1,870.73,1,0,1,0,1,6.770479742935254,435.365,0,0,0,0,0,0,1,0
5,126.38,1,0,1,0,1,4.84717474494322,21.063333333333333,0,1,0,1,0,1,0,1
9,29.99,0,1,0,1,1,3.433664571799657,2.9989999999999997,0,0,1,1,0,1,0,1
4,48.99,0,1,1,0,1,3.911822985425479,9.798,0,1,0,0,1,0,0,1
8,29.99,0,1,0,0,1,3.433664571799657,3.332222222222222,0,0,1,1,0,1,0,1
4,151.68,0,1,1,0,1,5.028344227877029,30.336000000000002,0,0,0,0,1,0,1,0
1,34.51,0,1,1,0,1,3.5698143469549963,17.255,0,1,0,0,1,0,0,1
6,282.0,0,1,1,0,1,5.645446897643238,40.285714285714285,0,1,0,0,1,0,0,1
9,29.99,1,0,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,0,1,0
4,29.99,1,0,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,1,0,1,0
9,72.77,0,1,1,0,1,4.300952144896211,7.276999999999999,0,1,0,1,0,1,0,1
2,212.04,1,0,0,0,1,5.361479941505677,70.67999999999999,0,0,0,0,1,0,1,0
1,376.59,1,0,0,0,1,5.933808950869816,188.295,0,0,0,0,1,0,0,0
10,148.82,1,0,1,0,1,5.009434573519737,13.52909090909091,0,1,0,0,1,0,0,1
11,164.01,1,0,0,0,1,5.106006078124714,13.667499999999999,0,0,0,0,0,1,1,0
1,552.91,1,0,1,1,1,6.317002218676415,276.455,0,0,0,0,0,0,0,0
5,155.49,0,1,0,0,1,5.05299211017508,25.915000000000003,0,0,0,0,1,0,1,0
5,406.52,0,1,0,0,1,6.010090011231147,67.75333333333333,0,0,0,0,1,0,0,0
12,141.07,1,0,1,0,1,4.956319893883986,10.85153846153846,0,0,0,0,0,0,1,0
6,154.7,1,0,0,0,1,5.0479310788399525,22.099999999999998,0,0,1,0,1,0,0,1
9,106.59,0,1,0,0,1,4.678327706605818,10.659,0,0,0,0,1,0,1,0
2,1039.02,0,1,1,1,1,6.94699522271974,346.34,0,0,0,0,1,0,0,0
2,576.27,1,0,1,0,1,6.3583100946677575,192.09,0,0,0,0,0,1,0,0
5,176.64,1,0,0,0,1,5.179759030423901,29.439999999999998,0,0,1,1,0,1,0,1
9,98.9,1,0,0,0,1,4.604169685654508,9.89,0,0,0,0,1,0,1,0
3,190.48,1,0,0,1,1,5.254783364524308,47.62,0,0,0,0,1,0,1,0
1,451.53,1,1,1,1,1,6.114854059284884,225.765,1,1,0,0,0,0,0,1
11,62.67,0,1,1,0,1,4.153713494028934,5.2225,0,0,0,0,0,1,1,0
10,821.5,1,1,1,0,1,6.712348482639527,74.68181818181819,1,0,0,0,0,1,1,0
2,245.36,0,1,1,0,1,5.506793880818843,81.78666666666668,0,0,0,0,0,1,1,0
5,330.44,1,0,1,0,1,5.803446797769146,55.07333333333333,0,0,0,0,1,0,0,0
3,72.18,0,1,0,1,1,4.292922159591061,18.045,0,0,0,0,1,0,1,0
8,316.5,0,1,1,0,1,5.760477818332746,35.166666666666664,0,1,0,1,0,1,0,1
4,232.54,1,1,1,0,1,5.453353368647568,46.507999999999996,1,0,0,0,0,1,1,0
2,393.69,1,0,1,0,1,5.978100646649849,131.23,0,0,0,0,0,1,1,0
11,129.81,1,0,1,0,1,4.873745888700135,10.8175,0,1,0,1,0,1,0,1
10,214.15,1,1,0,0,1,5.371335459284609,19.46818181818182,1,0,0,0,1,0,1,0
11,288.92,1,1,0,0,1,5.669605022854615,24.076666666666668,1,0,0,0,0,1,1,0
10,30.68,0,1,0,0,1,3.455685566946225,2.789090909090909,0,0,1,0,1,0,0,1
1,289.76,0,1,1,0,1,5.672498184616435,144.88,0,0,0,0,1,0,1,0
1,339.06,1,0,0,1,1,5.82912207262934,169.53,0,0,1,1,0,1,0,1
9,29.99,0,1,1,0,1,3.433664571799657,2.9989999999999997,0,1,0,0,1,0,0,1
9,71.62,0,1,1,0,1,4.28524036598619,7.162000000000001,0,0,0,0,0,1,1,0
5,690.11,1,1,1,1,1,6.538299000678672,115.01833333333333,1,0,0,0,0,1,0,0
3,133.07,0,1,0,1,1,4.89836205161347,33.2675,0,0,1,1,0,1,0,1
9,1465.25,1,1,1,0,1,7.2904633999676856,146.525,1,0,0,0,0,1,0,0
3,275.18,1,0,1,0,1,5.621052827057205,68.795,0,0,0,0,0,1,1,0
8,238.9,0,1,0,0,1,5.480222169845649,26.544444444444444,0,0,0,0,1,0,1,0
5,221.75,0,1,1,0,1,5.406050066350919,36.958333333333336,0,1,0,1,0,1,0,1
8,547.39,1,1,1,0,1,6.30698671265684,60.82111111111111,1,0,0,0,1,0,0,0
6,349.18,0,1,1,1,1,5.858447307998171,49.88285714285714,0,0,0,0,0,0,1,0
10,88.31,1,0,0,0,1,4.4921134636957945,8.02818181818182,0,0,0,0,0,1,1,0
10,72.43,1,0,0,0,1,4.296332571463519,6.584545454545455,0,0,1,0,1,0,0,1
8,79.76,1,0,1,0,1,4.391481793444637,8.862222222222222,0,0,0,0,0,0,1,0
9,69.15,0,1,1,0,1,4.25063580654847,6.915000000000001,0,0,0,0,1,0,1,0
9,187.81,1,0,0,1,1,5.240741218410441,18.781,0,0,1,1,0,1,0,1
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,1,0,1,0
12,98.27,0,1,0,0,1,4.59784341060163,7.559230769230769,0,0,0,0,0,1,1,0
5,116.66,0,1,1,0,1,4.76779910943631,19.44333333333333,0,1,0,1,0,1,0,1
1,162.76,1,0,1,0,1,5.098401941353034,81.38,0,0,0,0,0,0,1,0
4,859.85,0,1,1,0,1,6.7579202732224815,171.97,0,1,0,1,0,1,0,1
12,315.2,1,1,0,0,1,5.756374924775372,24.246153846153845,1,0,1,1,0,1,0,1
3,100.17,1,0,0,0,1,4.616802270217799,25.0425,0,0,0,0,0,1,1,0
6,29.99,0,1,1,1,1,3.433664571799657,4.284285714285714,0,0,0,0,1,0,1,0
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,1,1,0
1,29.99,0,1,1,0,1,3.433664571799657,14.995,0,0,0,0,0,1,1,0
1,2145.81,1,0,1,0,1,7.671738298387595,1072.905,0,0,0,0,0,1,0,0
10,435.34,1,0,1,0,1,6.078421755963878,39.57636363636363,0,1,0,0,0,0,0,1
7,1306.86,1,1,1,1,1,7.176147492649491,163.3575,1,1,0,1,0,1,0,1
5,357.92,0,1,1,0,1,5.883099522429857,59.653333333333336,0,1,0,1,0,1,0,1
1,1248.24,0,1,1,0,1,7.130290645389394,624.12,0,0,0,0,0,1,1,0
7,63.61,0,1,0,0,1,4.168369197570074,7.95125,0,0,0,0,1,0,1,0
10,173.58,1,0,1,1,1,5.162383089307204,15.780000000000001,0,0,0,0,0,0,1,0
6,53.86,1,0,0,0,1,4.004784485509457,7.694285714285714,0,0,1,1,0,1,0,1
7,138.9,1,0,0,1,1,4.940927881671436,17.3625,0,0,1,0,0,0,0,1
6,45.79,1,0,0,0,1,3.845669504878125,6.541428571428571,0,0,0,0,0,0,1,0
2,81.9,0,1,0,1,1,4.417635062141249,27.3,0,0,0,0,1,0,1,0
5,101.12,0,1,0,0,1,4.6261485923732835,16.853333333333335,0,0,1,0,0,0,0,1
5,276.27,0,1,1,0,1,5.624991760689139,46.044999999999995,0,0,0,0,0,1,0,0
5,489.32,1,0,0,0,1,6.1950582391774764,81.55333333333333,0,0,0,0,1,0,1,0
10,123.41,1,0,0,0,1,4.8235825629264,11.219090909090909,0,0,0,0,0,1,1,0
4,129.79,1,0,0,0,1,4.8735929835010605,25.958,0,0,1,0,1,0,0,1
5,29.99,1,0,0,0,1,3.433664571799657,4.998333333333333,0,0,0,0,1,0,1,0
4,746.79,1,1,1,0,1,6.617122189894092,149.358,1,0,0,0,0,1,0,0
12,214.99,0,1,0,1,1,5.375232110316162,16.537692307692307,0,0,1,1,0,1,0,1
6,30.72,0,1,0,0,1,3.456947396766647,4.388571428571429,0,0,0,0,0,1,1,0
2,261.68,1,0,1,0,1,5.570936561322772,87.22666666666667,0,1,0,0,0,0,0,1
10,37.28,1,0,1,0,1,3.6449275665847534,3.389090909090909,0,1,0,0,1,0,0,1
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,1,0,1,0,1,0,1
10,170.84,1,0,1,0,1,5.1465638113205,15.530909090909091,0,0,0,0,1,0,1,0
7,223.64,1,1,1,0,1,5.414499120837446,27.955,1,1,0,0,1,0,0,1
